"ObjectName","Status","Reason","Evidence","ProposedAction"
"T_RISK","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ANNEXURE; PROC:PKG_AD.P_GETENTITEES_FOR_UPDATE; PROC:PKG_AD.P_GETENTITEES_FOR_UPDATE_COMP; PROC:PKG_AD.P_GETENTITEES_FOR_UPDATE_AUTHORIZATION; PROC:PKG_AD.P_GET_UPDATED_CHECKLIST_FOR_REVIEW; PROC:PKG_AD.P_GETRISKS; PROC:PKG_AD.P_GET_AUDIT_OBSERVTION; PROC:PKG_AD.P_GET_DETAILS_FOR_ENTITY_SHIFTING; PROC:PKG_AR.P_GETJOININGDETAILS; PROC:PKG_AR.P_GETAUDITCHECKLISTDETAILS; PROC:PKG_AR.P_GETMANAGEDOBSERVATIONS; PROC:PKG_AR.P_GETMANAGEDOBSERVATIONSTEXT","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_BRANCH_WISE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_ADD_BRANCH_RISK_RATING; PROC:PKG_AD.P_GET_TRADITIONAL_RISK_RATING","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_CER","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_RISK_FAD_ANNEXURE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_SAVE_ANNEXURE; PROC:PKG_FAD_RISK.P_GET_ANNEXURE","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_ANNEXURE_COUNT","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_RISK_FAD_GRAVITY","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_GET_GRAVITY","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_KPI_MAIN","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_SAVE_KPI_MAIN; PROC:PKG_FAD_RISK.P_GET_KPI_MAIN","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_KPI_RESULT","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_RISK_FAD_KPI_SUB","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_SAVE_KPI_SUB; PROC:PKG_FAD_RISK.P_GET_KPI_SUB","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_PROCESS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_SAVE_PROCESS; PROC:PKG_FAD_RISK.P_GET_PROCESS","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_RATING_MATRIX","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_RISK_FAD_SUB_PROCESS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_SAVE_SUB_PROCESS; PROC:PKG_FAD_RISK.P_GET_SUB_PROCESS","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_SUBPROC_ANNEX","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_FAD_RISK.P_SAVE_SUBPROC_ANNEX; PROC:PKG_FAD_RISK.P_GET_SUBPROC_ANNEX","Migrate to IAS_ZTBL core or dedicated history module"
"T_RISK_FAD_WORK_RESULT","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_RISK_MODEL_DESC","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_RISK_NEW_AUDIT_RATING_GRID","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_RISK_NEW_MODEL_WORKING","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_RISK_STATUS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_PG.TENTATIVE_AUDIT_PLAN","Migrate to IAS_ZTBL core or dedicated history module"
"T_ROLE_DASHBOARD_PAGES","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ROLE_DASHBOARD_PAGES; PROC:PKG_AD.P_GET_ROLE_DASHBOARD_CONFIG; PROC:PKG_AD.P_GET_DASHBOARD_QUICK_LINKS; PROC:PKG_AD.P_MAINT_ROLE_DASHBOARD_PAGE","Migrate to IAS_ZTBL core or dedicated history module"
"T_SAMPLE_ACCOUNTS_DATA","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_GET_ACCOUNT","Migrate to IAS_ZTBL core or dedicated history module"
"T_SAMPLE_LOANS_DATA","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_SM.P_GET_LOANS_SAMPLE","Migrate to IAS_ZTBL core or dedicated history module"
"T_STATUS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_SYS_LOG","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_LG.P_GET_SYS_LOGS","Migrate to IAS_ZTBL core or dedicated history module"
"T_TMP_PAGE_API_METHOD","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_USER","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ALLUSERS; PROC:PKG_AD.P_ADD_NEW_USER; PROC:PKG_AD.UPDATE_USERS; PROC:PKG_AD.RESET_USER_PASSWORD; PROC:PKG_AD.P_UPDATE_NEW_USER; PROC:PKG_AE.P_GETCCQSENTITIES; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE_REVIEW; PROC:PKG_AE.P_FORWARD_CAU_PARA_TO_BRANCH; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE_BY_BRANCH; PROC:PKG_AR.P_UPDATE_LEGACY_PARA_TEXT; PROC:PKG_AR.P_GETOBSERVATIONENTITIES","Migrate to IAS_ZTBL core or dedicated history module"
"T_USER_BAK","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"T_USER_ENTITIES","Low-Confidence / Needs Verification","Referenced in code analysis but only from low-confidence paths.","PROC:PKG_AD.P_GET_USER_ENTITIES","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_USER_GROUP_MAP","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_DASHBOARD_QUICK_LINKS; PROC:PKG_LG.P_GETTOPMENUS","Migrate to IAS_ZTBL core or dedicated history module"
"T_USER_MAPING","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ALLUSERS; PROC:PKG_AD.P_ADD_NEW_USER; PROC:PKG_AD.UPDATE_USERS; PROC:PKG_AD.P_UPDATE_NEW_USER; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE_REVIEW; PROC:PKG_AE.P_FORWARD_CAU_PARA_TO_BRANCH; PROC:PKG_AE.P_SUBMITPOSTAUDITCOMPLIANCE_BY_BRANCH; PROC:PKG_AR.P_DROPAUDITOBSERVATION; PROC:PKG_AR.AUDITOR_REPLY; PROC:PKG_AR.P_GETOBSERVATIONENTITIES; PROC:PKG_LG.P_GET_USER","Migrate to IAS_ZTBL core or dedicated history module"
"T_USER_MAPING_MENU_PAGES_TEMP","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"T_USER_SESSION","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_LG.SESSION_END; PROC:PKG_LG.P_GET_USER_SESSION; PROC:PKG_LG.SESSION_KILL; PROC:PKG_LG.USER_SESSION; PROC:PKG_RPT.R_LOGINUSERS","Migrate to IAS_ZTBL core or dedicated history module"
"T_WORKING_PAPER_ACCOUNT_OPENING","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETACCOUNTOPENINGDETAILS; PROC:PKG_AR.P_ADDACCOUNTOPENINGDETAILS","Migrate to IAS_ZTBL core or dedicated history module"
"T_WORKING_PAPER_CASH_COUNT","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETCASHCOUNTERDETAILS; PROC:PKG_AR.P_ADDCASHCOUNTERDETAILS","Migrate to IAS_ZTBL core or dedicated history module"
"T_WORKING_PAPER_FIXED_ASSETS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETFIXEDASSETSDETAILS; PROC:PKG_AR.P_ADDFIXEDASSETSDETAILS","Migrate to IAS_ZTBL core or dedicated history module"
"T_WORKING_PAPER_LOAN_CASE_FILE","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETLOANCASEFILE; PROC:PKG_AR.P_ADDLOANCASEFILE","Migrate to IAS_ZTBL core or dedicated history module"
"T_WORKING_PAPER_VOUCHER_CHECKING","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AR.P_GETVOUCHERCHECKING; PROC:PKG_AR.P_ADDVOUCHERCHECKING","Migrate to IAS_ZTBL core or dedicated history module"
"TBL_PARA_REFERENCE_LINKS","Likely Active","Referenced indirectly or from likely-active workflow code.","PROC:PKG_FAD.P_GETPARAREFERENCES; PROC:PKG_FAD.P_MANAGEREFERENCE","Retain for redesign validation before DDL freeze"
"TBL_PARA_REFERENCE_UPDATE_LOG","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"TBL_PUBLIC_HOLIDAYS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_INSERT_PUBLIC_HOLIDAY; PROC:PKG_AD.P_GET_PUBLIC_HOLIDAYS; PROC:PKG_AD.P_GET_PUBLIC_HOLIDAY_DAY","Migrate to IAS_ZTBL core or dedicated history module"
"TBL_T_HR_EMPLOYEEINFORMATION","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"TEMP_ACCOUNTS","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_AIS_T_AU_POST_COMPLIANCE","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_AIS_T_AU_POST_COMPLIANCE_45","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_AIS_T_AU_POST_COMPLIANCE_HISTORY_18_12","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_ASAD_03_07_2024","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_ASAD_15_05_2024","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_ASAD_20_9_24","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_ASAD_PEN_TESTING_USER","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_ATAS_T_DISB_STATUS","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_RPT.P_GET_LOAN_STATUS; PROC:PKG_RPT.P_GET_LOAN_TO_DEFAULT_HISTORY","Migrate to IAS_ZTBL core or dedicated history module"
"TEMP_ATAS_T_GLSUB","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_RPT.P_GET_LOAN_GL","Migrate to IAS_ZTBL core or dedicated history module"
"TEMP_ATAS_T_LOAN_TO_DEFAULT_NPL_TABLE","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_AUDIT_EMP","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_BRANCHES","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_CIA_EMPLOYEE_MEDICAL","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_CIA_FRAUD_DATA","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_CIA_LOANS_PRESENTATION","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_CIA_LOANS_PRESENTATION_30_NOV","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_CIA_LOANS_PRESENTATION_AS_OF_30_NOV","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_CIA_PM_SCHEME_CLEAN","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_CIA_YOUTH_NEW","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_CID_CNIC_WISE_PM_SCHEME_ALL","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_CTR","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_DATE","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_DUPLICATE_COM_ID_T","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_EMAIL_ADDRESS_BRANCH","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_ERP_HR_EMPLOYEE_INFO","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_ERP_HR_EMPLOYEE_INFO_NEW","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_FAD_CHECKLIST_DETAILS","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_FAD_SUB_CHECKLIST","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_FOR_PLAN_UPDATE","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_HR_DIFF","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_HR_DIV_CIRCULAR_UPDATE","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_HR_ERP_EMP","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_HRMS_HR_EMPLOYEE_INFO","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_IID_TABLES","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_ISLAMIC_BRANCHES","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_PPNO","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_PPNO_POSTING","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_RISK_UPDATE","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_SALMAN_CHECKLIST","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_SBP_DATA_BIOMET_DIFF_TABLE","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_SBP_DATA_BIOMET_TABLE","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_STR","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_T_AU_API_MASTER_FOR_PRODUCTION","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_T_AU_NEW_PARAS_STATUS_CHANGE_LOG","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_T_AU_OLD_PARAS_FAD_RESPONSIBILITY_ASSIGNED","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_T_AUDITEE_ENTITIES_SIZE","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_TABLE_DEPOSIT_WITH_MINUS_BALANCE","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_TABLE_FOR_LIKE","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_TRANSACTIONMASTER","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_TRANSACTIONS","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_V_RPT_FAD_EXECP_ACCOUNT_AML_STR","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMP_ZUB_T_AU_OBSERVATION_TEXT","Backup / Temp / Archive Only","Naming pattern indicates temporary, backup, archive, or system-generated support object and no active code reference was found.","","Exclude from IAS_ZTBL core; preserve only outside future operational schema"
"TEMPLATEPLACEHOLDERS","Likely Obsolete","Legacy/old naming with no active code reference found.","","Exclude from IAS_ZTBL core; retain only for legacy read-only migration archive if needed"
"V_ATAS_ORG_UNITS","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"V_GET_ACTIVE_EMPLOYEES","Low-Confidence / Needs Verification","No active DBConnection or mapped procedure reference found; could still be used by views, triggers, or unmanaged reporting paths.","","Do not exclude yet; verify via view/trigger/report migration analysis"
"V_SERVICE_EMPLOYEEINFO","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_AD.P_GET_ALLUSERS; PROC:PKG_AD.P_ADD_NEW_USER; PROC:PKG_AD.RESET_USER_PASSWORD; PROC:PKG_AD.P_GET_NEW_USER; PROC:PKG_AE.P_GETOBSERVATIONRESPONSIBLE; PROC:PKG_AE.P_GETPARACOMPLIANCERESPONSIBLE; PROC:PKG_AE.P_GETPARASFORCOMPLIANCEHISTORY; PROC:PKG_AR.P_GET_LEGACY_PARA_RESPONSIBLES; PROC:PKG_AR.P_GET_RESPONSIBILITY; PROC:PKG_AR.P_GET_DSA_LIST; PROC:PKG_LG.P_GET_USER; PROC:PKG_AR.P_GET_RESPONSIBILITY_FOR_AUTHORIZE","Migrate to IAS_ZTBL core or dedicated history module"
"VM_GET_ALL_PARA_TEXT","Confirmed Active","Referenced by DBConnection methods used by active controllers and/or by called procedures.","PROC:PKG_RPT.P_GET_PARA_TEXT_WORDS_V2","Migrate to IAS_ZTBL core or dedicated history module"
