"RowNo","Owner","TableName","ColumnId","ColumnName","DataType","DataLength","Nullable","ConstraintName","ConstraintDesc","TriggerName","TriggeringEvent","TriggerStatus"
"1811","ZTBLAIS_PROD","T_AU_DSA","9","REVIEWED_ON","DATE","7","Y",,,,,
"1812","ZTBLAIS_PROD","T_AU_DSA","10","APPROVED_BY","NUMBER","22","Y",,,,,
"1813","ZTBLAIS_PROD","T_AU_DSA","11","APPROVED_ON","DATE","7","Y",,,,,
"1814","ZTBLAIS_PROD","T_AU_DSA","12","DPD_RECEIVED_BY","NUMBER","22","Y",,,,,
"1815","ZTBLAIS_PROD","T_AU_DSA","13","DPD_RECEIVED_ON","DATE","7","Y",,,,,
"1816","ZTBLAIS_PROD","T_AU_DSA","14","DPD_ACTIONS_ID","NUMBER","22","Y",,,,,
"1817","ZTBLAIS_PROD","T_AU_DSA","15","STATUS","NUMBER","22","Y",,,,,
"1818","ZTBLAIS_PROD","T_AU_DSA","16","ENG_ID","NUMBER","22","Y",,,,,
"1819","ZTBLAIS_PROD","T_AU_DSA","17","RESP_ID","NUMBER","22","Y",,,,,
"1820","ZTBLAIS_PROD","T_AU_DSA_GUIDELINES","1","ID","NUMBER","22","Y",,,,,
"1821","ZTBLAIS_PROD","T_AU_DSA_GUIDELINES","2","PATRICULARS","VARCHAR2","500","Y",,,,,
"1822","ZTBLAIS_PROD","T_AU_DSA_GUIDELINES","3","STATUS","VARCHAR2","2","Y",,,,,
"1823","ZTBLAIS_PROD","T_AU_DSA_GUIDELINES_ADDED","1","ID","NUMBER","22","Y",,,,,
"1824","ZTBLAIS_PROD","T_AU_DSA_GUIDELINES_ADDED","2","DSA_ID","NUMBER","22","Y",,,,,
"1825","ZTBLAIS_PROD","T_AU_DSA_GUIDELINES_ADDED","3","GD_ID","NUMBER","22","Y",,,,,
"1826","ZTBLAIS_PROD","T_AU_DSA_GUIDELINES_ADDED","4","ENTERED_BY","NUMBER","22","Y",,,,,
"1827","ZTBLAIS_PROD","T_AU_DSA_GUIDELINES_ADDED","5","ENTERED_ON","DATE","7","Y",,,,,
"1828","ZTBLAIS_PROD","T_AU_DSA_GUIDELINES_ADDED","6","STATUS","VARCHAR2","2","Y",,,,,
"1829","ZTBLAIS_PROD","T_AU_DSA_STATUS","1","ID","NUMBER","22","Y",,,,,
"1830","ZTBLAIS_PROD","T_AU_DSA_STATUS","2","STATUS","NUMBER","22","Y",,,,,
"1831","ZTBLAIS_PROD","T_AU_DSA_STATUS","3","DESCRIPTION","VARCHAR2","500","Y",,,,,
"1832","ZTBLAIS_PROD","T_AU_DSA_TEXT","1","ID","NUMBER","22","Y",,,,,
"1833","ZTBLAIS_PROD","T_AU_DSA_TEXT","2","DSA_ID","NUMBER","22","Y",,,,,
"1834","ZTBLAIS_PROD","T_AU_DSA_TEXT","3","DSA_BODY","CLOB","4000","Y",,,,,
"1835","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","1","D_ID","NUMBER","22","Y",,,,,
"1836","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","2","OLD_PARA_ID","NUMBER","22","Y",,,,,
"1837","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","3","NEW_PARA_ID","NUMBER","22","Y",,,,,
"1838","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","4","ENTITY_ID","NUMBER","22","Y",,,,,
"1839","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","5","ENTITY_CODE","NUMBER","22","Y",,,,,
"1840","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","6","AUDITED_BY","NUMBER","22","Y",,,,,
"1841","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","7","PARA_NO","VARCHAR2","500","Y",,,,,
"1842","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","8","PARA_GIST","VARCHAR2","3000","Y",,,,,
"1843","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","9","AUDIT_PERIOD","VARCHAR2","500","Y",,,,,
"1844","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","10","PARA_STATUS","NUMBER","22","Y",,,,,
"1845","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","11","IND","VARCHAR2","500","Y",,,,,
"1846","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","12","RISK","NUMBER","22","Y",,,,,
"1847","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","13","INSTANCES","VARCHAR2","500","Y",,,,,
"1848","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","14","AMOUNT","VARCHAR2","500","Y",,,,,
"1849","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","15","ANNEX","NUMBER","22","Y",,,,,
"1850","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","16","REMARKS","VARCHAR2","1500","Y",,,,,
"1851","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","17","ADDED_BY","NUMBER","22","Y",,,,,
"1852","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","18","ADDED_ON","TIMESTAMP(6)","11","Y",,,,,
"1853","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","19","AUTHORIZED_STATUS","VARCHAR2","1","Y",,,,,
"1854","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","20","AUTHORIZED_BY","NUMBER","22","Y",,,,,
"1855","ZTBLAIS_PROD","T_AU_DUPLICATE_PARAS","21","AUTHORIZED_ON","TIMESTAMP(6)","11","Y",,,,,
"1856","ZTBLAIS_PROD","T_AU_EMAILS","1","ID","NUMBER","22","Y",,,,,
"1857","ZTBLAIS_PROD","T_AU_EMAILS","2","EVENT_ID","NUMBER","22","Y",,,,,
"1858","ZTBLAIS_PROD","T_AU_EMAILS","3","SUBJECT","VARCHAR2","500","Y",,,,,
"1859","ZTBLAIS_PROD","T_AU_EMAILS","4","EMAIL_BODY","CLOB","4000","Y",,,,,
"1860","ZTBLAIS_PROD","T_AU_EMAILS","5","NATURE","VARCHAR2","4000","Y",,,,,
"1861","ZTBLAIS_PROD","T_AU_EMAILS","6","REF","NUMBER","22","Y",,,,,
"1862","ZTBLAIS_PROD","T_AU_EMAILS","7","EMAIL_TO","NUMBER","22","Y",,,,,
"1863","ZTBLAIS_PROD","T_AU_EMAILS","8","EMAIL_CC","NUMBER","22","Y",,,,,
"1864","ZTBLAIS_PROD","T_AU_EMAILS_INTERNAL","1","TO_ENT_ID","NUMBER","22","Y",,,,,
"1865","ZTBLAIS_PROD","T_AU_EMAILS_INTERNAL","2","TO_NAME","VARCHAR2","200","Y",,,,,
"1866","ZTBLAIS_PROD","T_AU_EMAILS_INTERNAL","3","TO_EMAIL","VARCHAR2","200","Y",,,,,
"1867","ZTBLAIS_PROD","T_AU_EMAILS_INTERNAL","4","CC_ENT_ID","NUMBER","22","Y",,,,,
"1868","ZTBLAIS_PROD","T_AU_EMAILS_INTERNAL","5","CC_NAMES","VARCHAR2","200","Y",,,,,
"1869","ZTBLAIS_PROD","T_AU_EMAILS_INTERNAL","6","CC_EMAIL","VARCHAR2","200","Y",,,,,
"1870","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","1","EMAIL_ID","NUMBER","22","N","PK_AU_EMAIL_QUEUE","PRIMARY KEY",,,
"1871","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","1","EMAIL_ID","NUMBER","22","N","SYS_C001143449","CHECK",,,
"1872","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","2","EVENT_CODE","VARCHAR2","50","Y",,,,,
"1873","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","3","REF_ID1","NUMBER","22","Y",,,,,
"1874","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","4","REF_ID2","NUMBER","22","Y",,,,,
"1875","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","5","MAIL_TO","VARCHAR2","2000","Y",,,,,
"1876","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","6","MAIL_CC","VARCHAR2","2000","Y",,,,,
"1877","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","7","SUBJECT","VARCHAR2","500","Y",,,,,
"1878","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","8","BODY","CLOB","4000","Y",,,,,
"1879","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","9","STATUS","VARCHAR2","20","Y",,,,,
"1880","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","10","CREATED_ON","DATE","7","Y",,,,,
"1881","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","11","SENT_ON","DATE","7","Y",,,,,
"1882","ZTBLAIS_PROD","T_AU_EMAIL_QUEUE","12","ERROR_TEXT","VARCHAR2","2000","Y",,,,,
"1883","ZTBLAIS_PROD","T_AU_ENB_TBL_DIVISONS","1","ENT_ID","NUMBER","22","Y",,,,,
"1884","ZTBLAIS_PROD","T_AU_ENB_TBL_DIVISONS","2","DIVISION_ID","VARCHAR2","20","Y",,,,,
"1885","ZTBLAIS_PROD","T_AU_ENB_TBL_DIVISONS","3","DIVISION_NAME","VARCHAR2","50","Y",,,,,
"1886","ZTBLAIS_PROD","T_AU_ENB_TBL_DIVISONS","4","DIVISION_CODE","VARCHAR2","50","Y",,,,,
"1887","ZTBLAIS_PROD","T_AU_ENB_TBL_DIVISONS","5","STATUS","NUMBER","22","Y",,,,,
"1888","ZTBLAIS_PROD","T_AU_ENTITIES","1","ID","NUMBER","22","Y",,,,,
"1889","ZTBLAIS_PROD","T_AU_ENTITIES","2","E_NAME","VARCHAR2","100","Y",,,,,
"1890","ZTBLAIS_PROD","T_AU_ENTITIES","3","STATUS","VARCHAR2","2","Y",,,,,
"1891","ZTBLAIS_PROD","T_AU_ENTITY_SHIFTING","1","REF_ID","NUMBER","22","Y",,,,,
"1892","ZTBLAIS_PROD","T_AU_ENTITY_SHIFTING","2","OLD_ENTITY_ID","NUMBER","22","Y",,,,,
"1893","ZTBLAIS_PROD","T_AU_ENTITY_SHIFTING","3","NEW_ENTITY_ID","NUMBER","22","Y",,,,,
"1894","ZTBLAIS_PROD","T_AU_ENTITY_SHIFTING","4","CIRCULAR_NO","VARCHAR2","250","Y",,,,,
"1895","ZTBLAIS_PROD","T_AU_ENTITY_SHIFTING","5","CIRCULAR_DATE","DATE","7","Y",,,,,
"1896","ZTBLAIS_PROD","T_AU_ENTITY_SHIFTING","6","CIRCULAR","CLOB","4000","Y",,,,,
"1897","ZTBLAIS_PROD","T_AU_ENTITY_SHIFTING","7","ENTERED_BY","NUMBER","22","Y",,,,,
"1898","ZTBLAIS_PROD","T_AU_ENTITY_SHIFTING","8","ENTERED_ON","DATE","7","Y",,,,,
"1899","ZTBLAIS_PROD","T_AU_ERROR_LOGS","1","ID","NUMBER","22","Y",,,,,
"1900","ZTBLAIS_PROD","T_AU_ERROR_LOGS","2","PACKAGE_NAME","VARCHAR2","20","Y",,,,,
"1901","ZTBLAIS_PROD","T_AU_ERROR_LOGS","3","PROCEDURE_NAME","VARCHAR2","500","Y",,,,,
"1902","ZTBLAIS_PROD","T_AU_ERROR_LOGS","4","NATURE","VARCHAR2","1000","Y",,,,,
"1903","ZTBLAIS_PROD","T_AU_ERROR_LOGS","5","PPNO","NUMBER","22","Y",,,,,
"1904","ZTBLAIS_PROD","T_AU_ERROR_LOGS","6","RECORD_ON","DATE","7","Y",,,,,
"1905","ZTBLAIS_PROD","T_AU_ERROR_LOGS","7","STATUS","VARCHAR2","500","Y",,,,,
"1906","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS","1","R_ID","NUMBER","22","N","SYS_C001092770","CHECK",,,
"1907","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS","2","R_REPORT_TITLE","VARCHAR2","500","Y",,,,,
"1908","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS","3","R_DISCRIPTION","VARCHAR2","500","Y",,,,,
"1909","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS","4","R_IND","VARCHAR2","2","Y",,,,,
"1910","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS","5","STATUS","VARCHAR2","2","Y",,,,,
"1911","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS","6","LOAN_STATUS","NUMBER","22","Y",,,,,
"1912","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS","7","VIEW_NAME","VARCHAR2","200","Y",,,,,
"1913","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS_FORMAT","1","FORMAT_ID","NUMBER","22","N","SYS_C001117058","CHECK",,,
"1914","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS_FORMAT","1","FORMAT_ID","NUMBER","22","N","SYS_C001117063","PRIMARY KEY",,,
"1915","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS_FORMAT","2","R_ID","NUMBER","22","N","SYS_C001117059","CHECK",,,
"1916","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS_FORMAT","2","R_ID","NUMBER","22","N","UQ_EXC_FORMAT","UNIQUE",,,
"1917","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS_FORMAT","3","COLUMN_NAME","VARCHAR2","100","N","SYS_C001117060","CHECK",,,
"1918","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS_FORMAT","3","COLUMN_NAME","VARCHAR2","100","N","UQ_EXC_FORMAT","UNIQUE",,,
"1919","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS_FORMAT","4","COLUMN_HEADER","VARCHAR2","200","N","SYS_C001117061","CHECK",,,
"1920","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS_FORMAT","5","COLUMN_ORDER","NUMBER","22","N","SYS_C001117062","CHECK",,,
"1921","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS_FORMAT","6","DATA_TYPE","VARCHAR2","20","Y",,,,,
"1922","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS_FORMAT","7","IS_ACTIVE","CHAR","1","Y",,,,,
"1923","ZTBLAIS_PROD","T_AU_EXCEPTION_REPORTS_FORMAT","8","CREATED_DATE","DATE","7","Y",,,,,
"1924","ZTBLAIS_PROD","T_AU_FAD_REPORTS","1","ID","NUMBER","22","Y",,,,,
"1925","ZTBLAIS_PROD","T_AU_FAD_REPORTS","2","TITLE","VARCHAR2","200","Y",,,,,
"1926","ZTBLAIS_PROD","T_AU_FAD_REPORTS","3","INDICATORS","VARCHAR2","2","Y",,,,,
"1927","ZTBLAIS_PROD","T_AU_FAD_REPORTS","4","ACTIVE","VARCHAR2","2","Y",,,,,
"1928","ZTBLAIS_PROD","T_AU_IID_ANALYSIS","1","ANALYSIS_ID","NUMBER","22","N","PK_AU_IID_ANALYSIS","PRIMARY KEY",,,
"1929","ZTBLAIS_PROD","T_AU_IID_ANALYSIS","1","ANALYSIS_ID","NUMBER","22","N","SYS_C001144277","CHECK",,,
"1930","ZTBLAIS_PROD","T_AU_IID_ANALYSIS","2","REPORT_ID","NUMBER","22","Y",,,,,
"1931","ZTBLAIS_PROD","T_AU_IID_ANALYSIS","3","POLICY_GAPS","CLOB","4000","Y",,,,,
"1932","ZTBLAIS_PROD","T_AU_IID_ANALYSIS","4","CONTROL_GAPS","CLOB","4000","Y",,,,,
"1933","ZTBLAIS_PROD","T_AU_IID_ANALYSIS","5","PROCEDURAL_VIOLATIONS","CLOB","4000","Y",,,,,
"1934","ZTBLAIS_PROD","T_AU_IID_ANALYSIS","6","FORWARD_TO","VARCHAR2","20","Y",,,,,
"1935","ZTBLAIS_PROD","T_AU_IID_ANALYSIS","7","COMMENTS","CLOB","4000","Y",,,,,
"1936","ZTBLAIS_PROD","T_AU_IID_ANALYSIS","8","ANALYZED_BY","NUMBER","22","Y",,,,,
"1937","ZTBLAIS_PROD","T_AU_IID_ANALYSIS","9","ANALYZED_ON","DATE","7","Y",,,,,
"1938","ZTBLAIS_PROD","T_AU_IID_ANALYSIS","10","DECISION","VARCHAR2","50","Y",,,,,
"1939","ZTBLAIS_PROD","T_AU_IID_ANALYSIS","11","REFER_BACK_COMMENTS","CLOB","4000","Y",,,,,
"1940","ZTBLAIS_PROD","T_AU_IID_ASSESSMENT","1","ASSESSMENT_ID","NUMBER","22","N","PK_AU_IID_ASSESSMENT","PRIMARY KEY",,,
"1941","ZTBLAIS_PROD","T_AU_IID_ASSESSMENT","1","ASSESSMENT_ID","NUMBER","22","N","SYS_C001144259","CHECK",,,
"1942","ZTBLAIS_PROD","T_AU_IID_ASSESSMENT","2","COMPLAINT_ID","NUMBER","22","Y",,,,,
"1943","ZTBLAIS_PROD","T_AU_IID_ASSESSMENT","3","RECEIVED_BY","NUMBER","22","Y",,,,,
"1944","ZTBLAIS_PROD","T_AU_IID_ASSESSMENT","4","ASSESSMENT","CLOB","4000","Y",,,,,
"1945","ZTBLAIS_PROD","T_AU_IID_ASSESSMENT","5","RECOMMENDATION","VARCHAR2","20","Y",,,,,
"1946","ZTBLAIS_PROD","T_AU_IID_ASSESSMENT","6","FORWARDED_ON","DATE","7","Y",,,,,
"1947","ZTBLAIS_PROD","T_AU_IID_ASSESSMENT","7","PRELIM_RISK","VARCHAR2","255","Y",,,,,
"1948","ZTBLAIS_PROD","T_AU_IID_ASSESSMENT","8","ASSIGNED_UNIT_ID","NUMBER","22","Y",,,,,
"1949","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","1","CASE_ID","NUMBER","22","N","PK_AU_IID_CASE_STUDY","PRIMARY KEY",,,
"1950","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","1","CASE_ID","NUMBER","22","N","SYS_C001144261","CHECK",,,
"1951","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","2","COMPLAINT_ID","NUMBER","22","Y",,,,,
"1952","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","3","ORIGIN_PROCESS_OWNER","VARCHAR2","100","Y",,,,,
"1953","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","4","NAME_COMPLAINANT","VARCHAR2","200","Y",,,,,
"1954","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","5","BRANCH","VARCHAR2","100","Y",,,,,
"1955","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","6","GIST","CLOB","4000","Y",,,,,
"1956","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","7","OUTCOME","CLOB","4000","Y",,,,,
"1957","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","8","MODUS_OPERANDI","CLOB","4000","Y",,,,,
"1958","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","9","GAPS","CLOB","4000","Y",,,,,
"1959","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","10","ROOT_CAUSE","CLOB","4000","Y",,,,,
"1960","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","11","ACTIONS_REC","CLOB","4000","Y",,,,,
"1961","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","12","POLICY_GAPS_IDENTIFIED","CLOB","4000","Y",,,,,
"1962","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","13","CONTROL_VIOLATIONS","CLOB","4000","Y",,,,,
"1963","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","14","RISK_IDENTIFIED","CLOB","4000","Y",,,,,
"1964","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","15","REG_COMPLIANCE_FAILURE","CLOB","4000","Y",,,,,
"1965","ZTBLAIS_PROD","T_AU_IID_CASE_STUDY","16","STATUS","VARCHAR2","20","Y",,,,,
"1966","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","1","COMPLAINANT_ID","NUMBER","22","N","PK_IID_COMPLAINANT","PRIMARY KEY",,,
"1967","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","1","COMPLAINANT_ID","NUMBER","22","N","SYS_C001146837","CHECK",,,
"1968","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","2","COMPLAINT_ID","NUMBER","22","N","FK_IID_COMPLAINANT_HDR","FOREIGN KEY",,,
"1969","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","2","COMPLAINT_ID","NUMBER","22","N","SYS_C001146838","CHECK",,,
"1970","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","3","COMPLAINANT_NAME","VARCHAR2","200","Y",,,,,
"1971","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","4","CNIC","VARCHAR2","50","Y",,,,,
"1972","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","5","CELLULAR_NUMBER","VARCHAR2","50","Y",,,,,
"1973","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","6","MAILING_ADDRESS","VARCHAR2","500","Y",,,,,
"1974","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","7","GENDER","VARCHAR2","20","Y",,,,,
"1975","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","8","IS_PRIMARY","CHAR","1","Y","SYS_C001146839","CHECK",,,
"1976","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","9","ACTIVE_FLAG","CHAR","1","Y","SYS_C001146840","CHECK",,,
"1977","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","10","CREATED_ON","DATE","7","Y",,,,,
"1978","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","11","CREATED_BY_PP_NO","NUMBER","22","Y",,,,,
"1979","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","12","UPDATED_ON","DATE","7","Y",,,,,
"1980","ZTBLAIS_PROD","T_AU_IID_COMPLAINANT","13","UPDATED_BY_PP_NO","NUMBER","22","Y",,,,,
"1981","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","1","COMPLAINT_ID","NUMBER","22","N","SYS_C001144289","CHECK",,,
"1982","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","1","COMPLAINT_ID","NUMBER","22","N","SYS_C001146835","PRIMARY KEY",,,
"1983","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","2","COMPLAINT_NO","VARCHAR2","50","Y","UK_IID_COMPLAINT_NO","UNIQUE",,,
"1984","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","3","INTAKE_CHANNEL","VARCHAR2","30","N","CK_IID_INTAKE_CHANNEL","CHECK",,,
"1985","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","3","INTAKE_CHANNEL","VARCHAR2","30","N","SYS_C001144291","CHECK",,,
"1986","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","4","STATUS","VARCHAR2","50","N","SYS_C001144292","CHECK",,,
"1987","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","5","SUBMITTED_ON","DATE","7","N","SYS_C001144293","CHECK",,,
"1988","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","6","SUBMITTED_BY_PP_NO","NUMBER","22","Y",,,,,
"1989","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","7","ASSIGNED_UNIT_ID","NUMBER","22","Y",,,,,
"1990","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","8","ACTIVE_FLAG","CHAR","1","Y",,,,,
"1991","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","9","UPDATED_ON","DATE","7","Y",,,,,
"1992","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","10","UPDATED_BY_PP_NO","NUMBER","22","Y",,,,,
"1993","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","11","STATUS_ID","NUMBER","22","N","FK_IID_HDR_STATUS","FOREIGN KEY",,,
"1994","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","11","STATUS_ID","NUMBER","22","N","SYS_C001150663","CHECK",,,
"1995","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","12","IS_FINALIZED","CHAR","1","Y",,,,,
"1996","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_HDR","13","FINALIZED_ON","DATE","7","Y",,,,,
"1997","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","1","COMPLAINT_ID","NUMBER","22","Y","FK_IID_IAID_HDR","FOREIGN KEY",,,
"1998","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","1","COMPLAINT_ID","NUMBER","22","Y","SYS_C001150661","PRIMARY KEY",,,
"1999","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","2","NATURE","VARCHAR2","200","Y",,,,,
"2000","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","3","CATEGORY","VARCHAR2","200","Y",,,,,
"2001","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","4","RECEIVED_FROM","VARCHAR2","200","Y",,,,,
"2002","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","5","LOCATION_TYPE_ID","NUMBER","22","Y",,,,,
"2003","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","6","GM_OFFICE_ID","NUMBER","22","Y",,,,,
"2004","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","7","REGION_ID","NUMBER","22","Y",,,,,
"2005","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","8","BRANCH_ID","NUMBER","22","Y",,,,,
"2006","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","9","CONTENTS","CLOB","4000","Y",,,,,
"2007","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","10","UPLOADED_COMPLAINT","VARCHAR2","500","Y",,,,,
"2008","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","11","UPLOADED_EVIDENCE","VARCHAR2","500","Y",,,,,
"2009","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","12","ACTION_REQUIRED","VARCHAR2","200","Y",,,,,
"2010","ZTBLAIS_PROD","T_AU_IID_COMPLAINT_IAID","13","UPLOADED_FFR","VARCHAR2","500","Y",,,,,
"2011","ZTBLAIS_PROD","T_AU_IID_EXC_ACCOUNT","1","ACCOUNT_EXC_ID","NUMBER","22","N","SYS_C001163984","PRIMARY KEY","TRG_IID_EXC_ACCOUNT","INSERT","ENABLED"
"2012","ZTBLAIS_PROD","T_AU_IID_EXC_ACCOUNT","2","INQUIRY_ID","NUMBER","22","N","SYS_C001163978","CHECK","TRG_IID_EXC_ACCOUNT","INSERT","ENABLED"
"2013","ZTBLAIS_PROD","T_AU_IID_EXC_ACCOUNT","3","REPORT_ID","NUMBER","22","N","FK_IID_EXC_ACC_RPT","FOREIGN KEY","TRG_IID_EXC_ACCOUNT","INSERT","ENABLED"
"2014","ZTBLAIS_PROD","T_AU_IID_EXC_ACCOUNT","3","REPORT_ID","NUMBER","22","N","SYS_C001163979","CHECK","TRG_IID_EXC_ACCOUNT","INSERT","ENABLED"
"2015","ZTBLAIS_PROD","T_AU_IID_EXC_ACCOUNT","4","ACCOUNT_NO","VARCHAR2","50","N","SYS_C001163980","CHECK","TRG_IID_EXC_ACCOUNT","INSERT","ENABLED"
"2016","ZTBLAIS_PROD","T_AU_IID_EXC_ACCOUNT","5","ACCOUNT_TITLE","VARCHAR2","300","Y","","","TRG_IID_EXC_ACCOUNT","INSERT","ENABLED"
"2017","ZTBLAIS_PROD","T_AU_IID_EXC_ACCOUNT","6","CUSTOMER_NAME","VARCHAR2","300","Y","","","TRG_IID_EXC_ACCOUNT","INSERT","ENABLED"
"2018","ZTBLAIS_PROD","T_AU_IID_EXC_ACCOUNT","7","CNIC","VARCHAR2","20","Y","","","TRG_IID_EXC_ACCOUNT","INSERT","ENABLED"
"2019","ZTBLAIS_PROD","T_AU_IID_EXC_ACCOUNT","8","BRANCH_CODE","VARCHAR2","20","Y","","","TRG_IID_EXC_ACCOUNT","INSERT","ENABLED"
