Source type,Source file,Function/button/event/action name,URL/API endpoint called,Controller name,Controller action method,DBConnection method called,DBConnection file,Package name,Procedure name,Procedure exists in package spec,Procedure exists in package body,Active usage confirmed,"Replacement method/procedure, if any",Final action,Remarks
JS,AIS\wwwroot\js\csp\Views_IID_Add_Exception_Reports.js:61,get_iid_list_of_reports,/ApiCalls/get_iid_list_of_reports,ApiCalls,get_iid_list_of_reports,GetIidListOfReports,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,T_AU_EXCEPTION_REPORT,No,No,Yes,,Needs manual review,"Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\csp\Views_IID_Add_Exception_Reports.js:318,add_iid_exception_account_report,/ApiCalls/add_iid_exception_account_report,ApiCalls,add_iid_exception_account_report,AddIidExceptionAccountReport,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,P_ADD_NEW_EXP_REPORT,No,No,Yes,,Needs manual review,Package SQL source file not found.; Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_Add_Exception_Reports.js:358,get_iid_exception_report_format,/ApiCalls/get_iid_exception_report_format,ApiCalls,get_iid_exception_report_format,GetIidExceptionReportFormat,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,P_GET_EXCEPTION_REPORT_FORMAT,No,No,Yes,,Needs manual review,Package SQL source file not found.; Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_CaseStudy.js:22,GetComplaintsDropdown,/ApiCalls/GetComplaintsDropdown,ApiCalls,GetComplaintsDropdown,GetComplaintsDropdown,AIS\DBConnection.IID.cs,PKG_INQ,GET_COMPLAINTS_DD,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_CaseStudy.js:29,GetComplaint,/ApiCalls/GetComplaint,ApiCalls,GetComplaint,GetComplaint,AIS\DBConnection.IID.cs,PKG_INQ,GET_COMPLAINT,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_CaseStudy.js:71,AddCaseStudy,/ApiCalls/AddCaseStudy,ApiCalls,AddCaseStudy,AddCaseStudy,AIS\DBConnection.IID.cs,PKG_INQ,ADD_CASE_STUDY,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_Exceptions_Reports.js:66,get_iid_list_of_reports,/ApiCalls/get_iid_list_of_reports,ApiCalls,get_iid_list_of_reports,GetIidListOfReports,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,T_AU_EXCEPTION_REPORT,No,No,Yes,,Needs manual review,"Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\csp\Views_IID_HeadReview.js:21,GetComplaintsDropdown,/ApiCalls/GetComplaintsDropdown,ApiCalls,GetComplaintsDropdown,GetComplaintsDropdown,AIS\DBConnection.IID.cs,PKG_INQ,GET_COMPLAINTS_DD,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_HeadReview.js:25,GetIiUnits,/ApiCalls/GetIiUnits,ApiCalls,GetIiUnits,GetInspectionUnits,AIS\DBConnection.IID.cs,PKG_INQ,P_GETINSPECTIONUNITS,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_HeadReview.js:39,GetComplaint,/ApiCalls/GetComplaint,ApiCalls,GetComplaint,GetComplaint,AIS\DBConnection.IID.cs,PKG_INQ,GET_COMPLAINT,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_HeadReview.js:97,AddHeadReview,/ApiCalls/AddHeadReview,ApiCalls,AddHeadReview,AddHeadReview,AIS\DBConnection.IID.cs,PKG_INQ,ADD_HEAD_REVIEW,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_HeadReview.js:97,AddHeadReview,/ApiCalls/AddHeadReview,ApiCalls,AddHeadReview,GetInquiryAssignedNotificationData,AIS\DBConnection.Notification.cs,,,,,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_IID_InitialAssessment.js:19,GetComplaintsDropdown,/ApiCalls/GetComplaintsDropdown,ApiCalls,GetComplaintsDropdown,GetComplaintsDropdown,AIS\DBConnection.IID.cs,PKG_INQ,GET_COMPLAINTS_DD,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_InitialAssessment.js:26,GetComplaint,/ApiCalls/GetComplaint,ApiCalls,GetComplaint,GetComplaint,AIS\DBConnection.IID.cs,PKG_INQ,GET_COMPLAINT,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_InitialAssessment.js:57,GetIiUnits,/ApiCalls/GetIiUnits,ApiCalls,GetIiUnits,GetInspectionUnits,AIS\DBConnection.IID.cs,PKG_INQ,P_GETINSPECTIONUNITS,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_InitialAssessment.js:86,AddAssessment,/ApiCalls/AddAssessment,ApiCalls,AddAssessment,AddAssessment,AIS\DBConnection.IID.cs,PKG_INQ,ADD_ASSESSMENT,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_InquiryReport.js:1705,GetComplaint,/ApiCalls/GetComplaint,ApiCalls,GetComplaint,GetComplaint,AIS\DBConnection.IID.cs,PKG_INQ,GET_COMPLAINT,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_InquiryReport.js:1722,SubmitIidInquiryReportForAnalysis,/ApiCalls/SubmitIidInquiryReportForAnalysis,ApiCalls,SubmitIidInquiryReportForAnalysis,GetIidInqEvidenceFilesByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_INQ_EVIDENCE_FILES,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_InquiryReport.js:1722,SubmitIidInquiryReportForAnalysis,/ApiCalls/SubmitIidInquiryReportForAnalysis,ApiCalls,SubmitIidInquiryReportForAnalysis,SubmitIidInquiryReportForAnalysis,AIS\DBConnection.IID.cs,,,,,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_IID_InquiryReport.js:1734,FinalizeIidReport,/ApiCalls/FinalizeIidReport,ApiCalls,FinalizeIidReport,EnqueueEmail,AIS\DBConnection.IID.cs,PKG_INQ,P_ENQUEUE_EMAIL,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_InquiryReport.js:1734,FinalizeIidReport,/ApiCalls/FinalizeIidReport,ApiCalls,FinalizeIidReport,FinalizeIidInquiryReport,AIS\DBConnection.IID.cs,,,,,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_IID_InquiryReport.js:1734,FinalizeIidReport,/ApiCalls/FinalizeIidReport,ApiCalls,FinalizeIidReport,FinalizeIidReport,AIS\DBConnection.IID.cs,,,,,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_IID_InquiryReport.js:1734,FinalizeIidReport,/ApiCalls/FinalizeIidReport,ApiCalls,FinalizeIidReport,GetComplaintIdByReportId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_COMPLAINT_ID_BY_REPORT,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_InquiryReport.js:1734,FinalizeIidReport,/ApiCalls/FinalizeIidReport,ApiCalls,FinalizeIidReport,GetLatestInquiryReportByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,GET_LATEST_INQUIRY_REPORT_BY_COMPLAINT,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_InvestigationPlan.js:26,GetComplaintsDropdown,/ApiCalls/GetComplaintsDropdown,ApiCalls,GetComplaintsDropdown,GetComplaintsDropdown,AIS\DBConnection.IID.cs,PKG_INQ,GET_COMPLAINTS_DD,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_InvestigationPlan.js:31,GetComplaint,/ApiCalls/GetComplaint,ApiCalls,GetComplaint,GetComplaint,AIS\DBConnection.IID.cs,PKG_INQ,GET_COMPLAINT,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_InvestigationPlan.js:60,GetLatestPlanByComplaintId,/ApiCalls/GetLatestPlanByComplaintId,ApiCalls,GetLatestPlanByComplaintId,GetLatestPlanByComplaintId,AIS\DBConnection.IID.cs,PKG_INQ,GET_LATEST_PLAN_BY_COMPLAINT,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_InvestigationPlan.js:127,AddInvestigationPlan,/ApiCalls/AddInvestigationPlan,ApiCalls,AddInvestigationPlan,AddInvestigationPlan,AIS\DBConnection.IID.cs,PKG_INQ,ADD_INV_PLAN,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_loans_exception.js:14,get_iid_loan_Exceptions,/ApiCalls/get_iid_loan_Exceptions,ApiCalls,get_iid_loan_Exceptions,GetIidLoanExceptions,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,P_GET_LOANS_Exceptions,No,No,Yes,,Needs manual review,"Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\csp\Views_IID_loan_documents.js:20,get_iid_loan_documents,/ApiCalls/get_iid_loan_documents,ApiCalls,get_iid_loan_documents,GetIidLoanDocuments,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,p_get_Loan_Documents,No,No,Yes,,Needs manual review,"Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\csp\Views_IID_loan_documents.js:78,get_iid_loan_document_data,/ApiCalls/get_iid_loan_document_data,ApiCalls,get_iid_loan_document_data,GetIidLoanDocumentData,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,p_get_Loan_Documents_image,No,No,Yes,,Needs manual review,"Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\csp\Views_IID_loan_transactions.js:20,get_iid_sample_loan_transactions,/ApiCalls/get_iid_sample_loan_transactions,ApiCalls,get_iid_sample_loan_transactions,GetIidLoanTransactions,AIS\DBConnection.IID.ExceptionReports.cs,pkg_ISM,p_get_Loan_Transactions,No,No,Yes,,Needs manual review,"Package SQL source file not found.; Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\csp\Views_IID_PlanApproval.js:25,GetComplaintsDropdown,/ApiCalls/GetComplaintsDropdown,ApiCalls,GetComplaintsDropdown,GetComplaintsDropdown,AIS\DBConnection.IID.cs,PKG_INQ,GET_COMPLAINTS_DD,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_PlanApproval.js:66,GetIidPlanDetails,/ApiCalls/GetIidPlanDetails,ApiCalls,GetIidPlanDetails,GetIidPlanDetails,AIS\DBConnection.IID.cs,PKG_INQ,GET_INV_PLAN,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_PlanApproval.js:90,GetComplaint,/ApiCalls/GetComplaint,ApiCalls,GetComplaint,GetComplaint,AIS\DBConnection.IID.cs,PKG_INQ,GET_COMPLAINT,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_PlanApproval.js:144,AddPlanApproval,/ApiCalls/AddPlanApproval,ApiCalls,AddPlanApproval,AddPlanApproval,AIS\DBConnection.IID.cs,PKG_INQ,ADD_PLAN_APPROVAL,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_PlanApproval.js:144,AddPlanApproval,/ApiCalls/AddPlanApproval,ApiCalls,AddPlanApproval,EnqueueEmail,AIS\DBConnection.IID.cs,PKG_INQ,P_ENQUEUE_EMAIL,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_PlanApproval.js:144,AddPlanApproval,/ApiCalls/AddPlanApproval,ApiCalls,AddPlanApproval,GetComplaintIdByPlanId,AIS\DBConnection.IID.cs,PKG_INQ,P_GET_COMPLAINT_ID_BY_PLAN,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_Reports.js:35,get_region_zone_office,/ApiCalls/get_region_zone_office,ApiCalls,get_region_zone_office,GetRBHList,AIS\DBConnection.RPT.cs,pkg_rpt,R_get_rbh_list,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_IID_Reports.js:49,get_ho_unit_types,/ApiCalls/get_ho_unit_types,ApiCalls,get_ho_unit_types,GetDivisions,AIS\DBConnection.cs,pkg_ais,P_GetDepartments,Yes,Yes,Yes,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\csp\Views_IID_Reports.js:69,get_ho_units,/ApiCalls/get_ho_units,ApiCalls,get_ho_units,GetDepartments,AIS\DBConnection.RPT.cs,pkg_rpt,R_GetDepartments,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_IID_Reports.js:89,get_zone_Branches,/ApiCalls/get_zone_Branches,ApiCalls,get_zone_Branches,GetZoneBranches,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasEntityid,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_IID_Reports.js:284,GetReports,/ApiCalls/GetReports,ApiCalls,GetReports,GetReports,AIS\DBConnection.IID.cs,PKG_INQ,GET_REPORTS,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_IID_SubmitComplaint.js:79,get_ho_unit_types,/ApiCalls/get_ho_unit_types,ApiCalls,get_ho_unit_types,GetDivisions,AIS\DBConnection.cs,pkg_ais,P_GetDepartments,Yes,Yes,Yes,,Needs manual review,"Missing BindByName, GuardAgainstDynamicSql"
JS,AIS\wwwroot\js\csp\Views_IID_SubmitComplaint.js:95,get_ho_units,/ApiCalls/get_ho_units,ApiCalls,get_ho_units,GetDepartments,AIS\DBConnection.RPT.cs,pkg_rpt,R_GetDepartments,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_IID_SubmitComplaint.js:115,get_zone_Branches,/ApiCalls/get_zone_Branches,ApiCalls,get_zone_Branches,GetZoneBranches,AIS\DBConnection.HD.cs,pkg_hd,P_GetOldParasEntityid,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_IID_SubmitComplaint.js:202,SubmitComplaint,/ApiCalls/SubmitComplaint,ApiCalls,SubmitComplaint,SubmitComplaint,AIS\DBConnection.IID.cs,,,,,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_IID_TaskListIID.js:83,GetIidTaskList,/ApiCalls/GetIidTaskList,ApiCalls,GetIidTaskList,GetIidTaskList,AIS\DBConnection.IID.cs,PKG_INQ,GET_IID_TASK_LIST,Yes,Yes,Yes,,Needs manual review,Missing GuardAgainstDynamicSql
JS,AIS\wwwroot\js\csp\Views_Planning_audit_criteria.js:103,GetAuditEntitiesCount,/ApiCalls/GetAuditEntitiesCount,ApiCalls,GetAuditEntitiesCount,GetExpectedCountOfAuditEntitiesOnCriteria,AIS\DBConnection.cs,pkg_pg,P_get_Criteria_ent_count,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_audit_criteria.js:122,DeletePendingCriteria,/ApiCalls/DeletePendingCriteria,ApiCalls,DeletePendingCriteria,DeletePendingCriteria,AIS\DBConnection.cs,pkg_pg,P_DeletePendingCriteria,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_audit_criteria.js:221,add_audit_criteria,/Engagement/add_audit_criteria,Engagement,add_audit_criteria,AddAuditCriteria,AIS\DBConnection.cs,pkg_pg,P_ADDAUDITCRITERIA,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_audit_criteria.js:253,submit_audit_criterias,/ApiCalls/submit_audit_criterias,ApiCalls,submit_audit_criterias,SubmitAuditCriteriaForApproval,AIS\DBConnection.cs,pkg_pg,P_SubmitAuditCriteriaForApproval,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_audit_criteria.js:287,add_auditee_entity,/Engagement/add_auditee_entity,Engagement,add_auditee_entity,AddAuditEntity,AIS\DBConnection.AD.cs,pkg_ad,P_AddAuditEntity,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_audit_criteria.js:341,get_entities_parent_ent_type_id,/ApiCalls/get_entities_parent_ent_type_id,ApiCalls,get_entities_parent_ent_type_id,GetEntitiesByParentEntityTypeId,AIS\DBConnection.cs,pkg_pg,P_GetAuditeeEntities,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_audit_criteria_approval.js:84,ReferredBackAuditCriteria,/ApiCalls/ReferredBackAuditCriteria,ApiCalls,ReferredBackAuditCriteria,SetAuditCriteriaStatusReferredBack,AIS\DBConnection.cs,pkg_pg,P_SetAuditCriteriaStatusReferredBack,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_audit_criteria_approval.js:119,AuthorizeAuditCriteria,/ApiCalls/AuthorizeAuditCriteria,ApiCalls,AuthorizeAuditCriteria,SetAuditCriteriaStatusApprove,AIS\DBConnection.cs,pkg_pg,P_SetAuditCriteriaStatusApprove,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_audit_period.js:7,audit_periods,/ApiCalls/audit_periods,ApiCalls,audit_periods,GetAuditPeriods,AIS\DBConnection.PG.cs,pkg_pg,P_GetAuditPeriods,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_audit_period.js:89,add_audit_period,/ApiCalls/add_audit_period,ApiCalls,add_audit_period,AddAuditPeriod,AIS\DBConnection.cs,pkg_pg,P_AddAuditPeriod,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_audit_period.js:114,update_audit_period,/ApiCalls/update_audit_period,ApiCalls,update_audit_period,UpdateAuditPeriod,AIS\DBConnection.cs,pkg_pg,P_Update_AuditPeriod,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_audit_plan.js:11,audit_periods,/Planning/audit_periods,Planning,audit_periods,,,,,,,Yes,,Needs manual review,Endpoint did not map to an indexed controller action.
JS,AIS\wwwroot\js\csp\Views_Planning_post_changes_criteria.js:92,PostChangesAuditCriteria,/ApiCalls/PostChangesAuditCriteria,ApiCalls,PostChangesAuditCriteria,UpdateAuditCriteria,AIS\DBConnection.cs,pkg_pg,P_UpdateAuditCriteria,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_post_changes_criteria.js:110,GeneratePlanAuditCriteria,/ApiCalls/GeneratePlanAuditCriteria,ApiCalls,GeneratePlanAuditCriteria,GeneratePlanForAuditCriteria,AIS\DBConnection.cs,pkg_pg,Tentative_Audit_Plan,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_refferedback_audit_criteria.js:89,UpdateAuditCriteria,/ApiCalls/UpdateAuditCriteria,ApiCalls,UpdateAuditCriteria,UpdateAuditCriteria,AIS\DBConnection.cs,pkg_pg,P_UpdateAuditCriteria,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_assignment.js:43,audit_periods,/Planning/audit_periods,Planning,audit_periods,,,,,,,Yes,,Needs manual review,Endpoint did not map to an indexed controller action.
JS,AIS\wwwroot\js\csp\Views_Planning_special_assignment.js:61,GetAuditTeams,/ApiCalls/GetAuditTeams,ApiCalls,GetAuditTeams,GetAuditTeams,AIS\DBConnection.cs,pkg_pg,P_GetAuditTeams,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_assignment.js:92,GetZoneBranches,/ApiCalls/GetZoneBranches,ApiCalls,GetZoneBranches,GetBranches,AIS\DBConnection.AD.cs,pkg_ad,P_GetBranches,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_assignment.js:121,GetDivDepartments,/ApiCalls/GetDivDepartments,ApiCalls,GetDivDepartments,GetDepartments,AIS\DBConnection.RPT.cs,pkg_rpt,R_GetDepartments,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_assignment.js:263,AddAuditPlan,/ApiCalls/AddAuditPlan,ApiCalls,AddAuditPlan,,,,,,,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_assignment.js:293,get_sub_entities,/Setup/get_sub_entities,Setup,get_sub_entities,GetSubEntities,AIS\DBConnection.AD.cs,pkg_ad,P_GetSubEntities,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_audit_criteria.js:13,get_saved_special_audit_plans,/ApiCalls/get_saved_special_audit_plans,ApiCalls,get_saved_special_audit_plans,GetSaveSpecialAuditPlan,AIS\DBConnection.cs,pkg_pg,P_GET_Specical_Audit_for_Approval,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_audit_criteria.js:35,getpostplace,/ApiCalls/getpostplace,ApiCalls,getpostplace,Getchildposting,AIS\DBConnection.AD.cs,pkg_ad,P_Getchildposting,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_audit_criteria.js:101,add_special_audit_plan,/ApiCalls/add_special_audit_plan,ApiCalls,add_special_audit_plan,AddSpecialAuditPlan,AIS\DBConnection.cs,pkg_pg,P_ADD_Special_Audit_Plan,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_audit_criteria.js:157,delete_special_audit_plan,/ApiCalls/delete_special_audit_plan,ApiCalls,delete_special_audit_plan,DeleteSpecialAuditPlan,AIS\DBConnection.cs,pkg_pg,P_Update_Special_Audit,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_audit_criteria.js:180,submit_special_audit_plan,/ApiCalls/submit_special_audit_plan,ApiCalls,submit_special_audit_plan,SubmitSpecialAuditPlan,AIS\DBConnection.cs,pkg_pg,P_Update_Special_Audit,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_audit_criteria_approval.js:13,get_saved_special_audit_plans,/ApiCalls/get_saved_special_audit_plans,ApiCalls,get_saved_special_audit_plans,GetSaveSpecialAuditPlan,AIS\DBConnection.cs,pkg_pg,P_GET_Specical_Audit_for_Approval,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_audit_criteria_approval.js:36,approve_special_audit_plan,/ApiCalls/approve_special_audit_plan,ApiCalls,approve_special_audit_plan,SubmitSpecialAuditPlan,AIS\DBConnection.cs,pkg_pg,P_Update_Special_Audit,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_special_audit_criteria_approval.js:55,referred_back_special_audit_plan,/ApiCalls/referred_back_special_audit_plan,ApiCalls,referred_back_special_audit_plan,SubmitSpecialAuditPlan,AIS\DBConnection.cs,pkg_pg,P_Update_Special_Audit,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_staff_position.js:35,GetAuditEmployees,/ApiCalls/GetAuditEmployees,ApiCalls,GetAuditEmployees,GetAuditEmployees,AIS\DBConnection.cs,pkg_pg,P_GetAuditEmployees,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_team_members.js:94,AddAuditTeam,/ApiCalls/AddAuditTeam,ApiCalls,AddAuditTeam,AddAuditTeam,AIS\DBConnection.cs,pkg_pg,P_addauditteam,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_team_members.js:94,AddAuditTeam,/ApiCalls/AddAuditTeam,ApiCalls,AddAuditTeam,GetLatestTeamID,AIS\DBConnection.cs,pkg_pg,P_MAXTEAMID,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_team_members.js:111,DeleteAuditTeam,/ApiCalls/DeleteAuditTeam,ApiCalls,DeleteAuditTeam,DeleteAuditTeam,AIS\DBConnection.cs,pkg_pg,P_DeleteAuditTeam,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_tentative_audit_plan_ho_units.js:6,Get_Glhead_Sub_Details,/Reports/Get_Glhead_Sub_Details,Reports,Get_Glhead_Sub_Details,,,,,,,Yes,,Needs manual review,Endpoint did not map to an indexed controller action.
JS,AIS\wwwroot\js\csp\Views_Planning_tentative_engagement_plan.js:15,get_all_public_holidays,/ApiCalls/get_all_public_holidays,ApiCalls,get_all_public_holidays,GetAllPublicHolidays,AIS\DBConnection.AD.cs,pkg_ad,P_GET_PUBLIC_HOLIDAYS,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_tentative_engagement_plan.js:154,GetOperationalStartDate,/ApiCalls/GetOperationalStartDate,ApiCalls,GetOperationalStartDate,GetAuditOperationalStartDate,AIS\DBConnection.cs,pkg_pg,P_GetAuditOperationalStartDate,Yes,Yes,Yes,,Keep,
JS,AIS\wwwroot\js\csp\Views_Planning_tentative_engagement_plan.js:264,AddEngagementPlan,/ApiCalls/AddEngagementPlan,ApiCalls,AddEngagementPlan,AddAuditEngagementPlan,AIS\DBConnection.cs,pkg_pg,P_AddAuditEngagementPlan,Yes,Yes,Yes,,Keep,
