"Pattern","File","Line","Function","Text"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_auditee_position_outlook.js","13","(global)","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_auditee_position_outlook.js","27","(global)","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_auditee_position_outlook.js","90","getaddress","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_auditee_position_outlook.js","127","getParas","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_auditee_position_outlook.js","157","closeDraftAudit","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_auditee_position_outlook.js","166","closeDraftAudit","alert(""Audit Closed Successfully"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Audit_Execution.js","24","div_risksubcategoryShowHide","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Audit_Execution.js","48","div_activityContainerShowHide","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Audit_Execution.js","72","saveChecklistObservations","alert('Select Violation Category');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Audit_Execution.js","76","saveChecklistObservations","alert('Select Violation Nature');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Audit_Execution.js","80","saveChecklistObservations","alert('Select Risk');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Audit_Execution.js","84","saveChecklistObservations","alert('Please Enter Para Heading');"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Audit_Execution.js","125","saveChecklistObservations","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Authorize_Adding_Legacy_Para.js","14","getLegacyPara","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Authorize_Adding_Legacy_Para.js","41","Publishchange","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Authorize_Adding_Legacy_Para.js","57","PublishchangeDelete","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Authorize_Change_Settle_Para_Status.js","24","getLegacyPara","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Authorize_Change_Settle_Para_Status.js","68","Publishchange","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Authorize_Update_Legacy_Para_Gist_Para.js","14","getLegacyPara","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Authorize_Update_Legacy_Para_Gist_Para.js","56","Publishchange","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_auth_del_dup_para.js","14","getEntityObservation","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_auth_del_dup_para.js","34","rejectDeleteDuplicateRequest","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_auth_del_dup_para.js","52","authorizeDeleteDuplicateRequest","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_branch_deposit_info.js","20","getb_depositinfo","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","2","(global)","console.error(""JS error:"", e.message, e.filename, e.lineno, e.colno);"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","115","stagePending","alert('This responsibility is already added.');"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","136","div_risksubcategoryShowHide","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","160","div_activityContainerShowHide","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","181","div_activityContainerShowHide","error: function (xhr, textStatus) {"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","183","div_activityContainerShowHide","alert('Request taking longer than usual, please wait or refine search.');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","186","div_activityContainerShowHide","alert('Request failed. Please try again.');"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","196","getAuditObservationTemplate","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","222","div_zoneBranchesShowHide","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","242","submitObservationToAuditee","alert('Select Annexure');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","246","submitObservationToAuditee","alert('Select Violation Category');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","250","submitObservationToAuditee","alert('Select Violation Nature');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","254","submitObservationToAuditee","alert('Select Sub Checklist Detail');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","261","submitObservationToAuditee","alert('Risk not available for selected Annexure');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","265","submitObservationToAuditee","alert('Please Enter Para Heading');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","270","submitObservationToAuditee","alert('Please Enter Amount Involved, in case of blank please enter 0');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","276","submitObservationToAuditee","alert('Please Enter No. of Instances, in case of blank please enter 0');"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","315","submitObservationToAuditee","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","377","getMatchedPP","alert(""Please enter PP Number to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","381","getMatchedPP","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","391","getMatchedPP","alert(""No record found.."");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","420","getLCDetails","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","431","getLCDetails","alert(""No record found.."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","498","addResponsibilityToMainTable","alert('Select at least one responsible');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","503","addResponsibilityToMainTable","alert('Please select a responsibility to update.');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_cau_observation.js","523","addResponsibilityToMainTable","alert('Please select a responsibility to delete.');"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","2","(global)","console.error(""JS error:"", e.message, e.filename, e.lineno, e.colno);"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","63","getPageData","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","81","getPageData","error: function (xhr, textStatus) {"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","83","getPageData","alert('Request taking longer than usual, please wait or refine search.');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","86","getPageData","alert('Request failed. Please try again.');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","150","stagePending","alert('This responsibility is already added.');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","223","saveMemoContent","alert(""Please select Annexure"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","227","saveMemoContent","alert(""Please Enter Para Heading"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","232","saveMemoContent","alert(""Risk not available for selected Annexure"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","236","saveMemoContent","alert('Please Enter Amount Involved, in case of blank please enter 0');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","242","saveMemoContent","alert('Please Enter No. of Instances, in case of blank please enter 0');"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","298","saveMemoContent","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","355","viewCreatedMemo","alert(""Please select Yes to create Observation"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","377","getMatchedPP","alert(""Please enter PP Number to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","381","getMatchedPP","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","391","getMatchedPP","alert(""No record found.."");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","420","getLCDetails","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","431","getLCDetails","alert(""No record found.."");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","495","addResponsibilityToMainTable","alert('Select at least one responsible');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","500","addResponsibilityToMainTable","alert('Please select a responsibility to update.');"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","520","addResponsibilityToMainTable","alert('Please select a responsibility to delete.');"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","562","getSubCheckListStatus","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_checklist_details.js","593","ObservationViewerPanel","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_closing.js","10","(global)","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_closing.js","32","closeDraftAudit","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Concluding_Closing_Audit.js","37","getaddress","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Concluding_Closing_Audit.js","73","getaddress","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_Concluding_Closing_Audit.js","101","closeDraftAudit","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_create_dsa.js","19","(global)","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_create_dsa.js","36","(global)","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_create_dsa.js","70","createDSA","alert(""Please check all DSA guidelines to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_create_dsa.js","84","createDSA","alert(""Please check at least one Responsible to proceed"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_create_dsa.js","88","createDSA","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_deposit_account.js","20","getb_depositinfo","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_deposit_account_details.js","5","(global)","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_disb_info.js","20","getb_depositinfo","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report.js","30","ViewAuditeeAttachedEvidences","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report.js","85","getEntityObservation","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report.js","115","getViolationNatureOfProcess","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report.js","163","viewObservationDetails","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report.js","189","getReportSummary","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report.js","214","finalCommentsButtonSave","alert(""Please enter Final Para No to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report.js","222","finalCommentsButtonSave","alert(""Please enter the Comments First"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report.js","227","finalCommentsButtonSave","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report.js","270","downloadFile","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report.js","342","updateObservationDetails","$.ajax({"
"generic_error","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","2","(global)","console.error(""JS error:"", e.message, e.filename, e.lineno, e.colno);"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","77","getEntityObservation","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","121","getReportSummary","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","147","finalCommentsButtonSave","alert(""Please enter Final Para No to proceed"");"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","154","finalCommentsButtonSave","alert(""Please enter the Comments First"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","159","finalCommentsButtonSave","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","195","submitPreConcluding","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","244","viewObservationDetails","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","289","getSubCheckListOfProcess","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","318","getCheckListDetailOfSubProcess","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","362","ViewAuditeeAttachedEvidences","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","413","downloadFile","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","488","updateObservationDetails","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","521","dsaObservationDetails","$.ajax({"
"alerts","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","558","submitObservationToAuditeeAfterDSAIssuance","alert(""Please select at least one responsible from the list to issue DSA"");"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_draft_audit_report_branch.js","562","submitObservationToAuditeeAfterDSAIssuance","$.ajax({"
"ajax","C:\Users\Asad Ali\Documents\GitHub\HTTPS-IAS-Production\AIS\wwwroot\js\csp\Views_Execution_engagement_plan.js","42","ShowDepartmentAuditPeriods","$.ajax({"
